text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
o 1/4 cup seaweed,o 1/4 cup seaweed,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11,11,0
Instructions :,Instructions:,o Heat dashi broth until warm.,o Heat dashi broth until warm.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,11,11,0
o Heat dashi broth until warm.,o Heat dashi broth until warm.,"o Dissolve miso paste in a small amount of broth, then add to the pot.","o Dissolve miso paste in a small amount of broth, then add to the pot.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
"o Dissolve miso paste in a small amount of broth, then add to the pot.","o Dissolve miso paste in a small amount of broth, then add to the pot.",o Add diced tofu and seaweed.,o Add diced tofu and seaweed.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Add diced tofu and seaweed.,o Add diced tofu and seaweed.,o Simmer for 5 minutes.,o Simmer for 5 minutes.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Simmer for 5 minutes.,o Simmer for 5 minutes.,o Garnish with sliced green onions and serve.,o Garnish with sliced green onions and serve.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Garnish with sliced green onions and serve.,o Garnish with sliced green onions and serve.,Moqueca de Banana,Moqueca de Banana,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,11,11,0
Moqueca de Banana,Moqueca de Banana,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,11,11,0
Ingredients :,Ingredients:,o 4 bananas,o 4 bananas,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,11,11,0
o 4 bananas,o 4 bananas,o 1 small onion,o 1 small onion,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 small onion,o 1 small onion,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 2 cloves garlic,o 2 cloves garlic,o 1 bell pepper,o 1 bell pepper,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 bell pepper,o 1 bell pepper,o 2 tomatoes,o 2 tomatoes,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 2 tomatoes,o 2 tomatoes,o 1 cup coconut milk,o 1 cup coconut milk,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 cup coconut milk,o 1 cup coconut milk,o 1/4 cup cilantro,o 1/4 cup cilantro,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/4 cup cilantro,o 1/4 cup cilantro,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,1
o 1/2 teaspoon pepper,o 1/2 teaspoon pepper,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11,11,0
Instructions :,Instructions:,"o Sauté diced onion, minced garlic, and sliced bell pepper until softened.","o Sauté diced onion, minced garlic, and sliced bell pepper until softened.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,11,11,0
"o Sauté diced onion, minced garlic, and sliced bell pepper until softened.","o Sauté diced onion, minced garlic, and sliced bell pepper until softened.",o Add diced tomatoes and cook for 5 minutes.,o Add diced tomatoes and cook for 5 minutes.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Add diced tomatoes and cook for 5 minutes.,o Add diced tomatoes and cook for 5 minutes.,"o Stir in coconut milk, sliced bananas, salt, and pepper.","o Stir in coconut milk, sliced bananas, salt, and pepper.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
"o Stir in coconut milk, sliced bananas, salt, and pepper.","o Stir in coconut milk, sliced bananas, salt, and pepper.",o Simmer for 10 minutes.,o Simmer for 10 minutes.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
o Simmer for 10 minutes.,o Simmer for 10 minutes.,o Garnish with chopped cilantro and serve warm.,o Garnish with chopped cilantro and serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,11,11,1
Msemen,Msemen,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,0
Ingredients :,Ingredients:,o 2 cups flour,o 2 cups flour,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
o 2 cups flour,o 2 cups flour,o 1 cup semolina,o 1 cup semolina,1.02,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 cup semolina,o 1 cup semolina,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 teaspoon salt,o 1 teaspoon salt,o 1/4 cup olive oil,o 1/4 cup olive oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup olive oil,o 1/4 cup olive oil,o 1 cup water,o 1 cup water,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 cup water,o 1 cup water,o 1/4 cup butter,o 1/4 cup butter,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup butter,o 1/4 cup butter,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,12,0
Instructions :,Instructions:,"o Mix flour, semolina, and salt in a bowl.","o Mix flour, semolina, and salt in a bowl.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
"o Mix flour, semolina, and salt in a bowl.","o Mix flour, semolina, and salt in a bowl.",o Add water and knead until smooth.,o Add water and knead until smooth.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
o Add water and knead until smooth.,o Add water and knead until smooth.,o Divide dough into balls and roll out into thin circles.,o Divide dough into balls and roll out into thin circles.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
o Divide dough into balls and roll out into thin circles.,o Divide dough into balls and roll out into thin circles.,o Brush with melted butter and fold into squares.,o Brush with melted butter and fold into squares.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
o Brush with melted butter and fold into squares.,o Brush with melted butter and fold into squares.,o Cook on a hot griddle until golden on both sides.,o Cook on a hot griddle until golden on both sides.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
o Cook on a hot griddle until golden on both sides.,o Cook on a hot griddle until golden on both sides.,o Serve warm.,o Serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
o Serve warm.,o Serve warm.,Muhammara,Muhammara,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,12,12,0
Muhammara,Muhammara,Ingredients :,Ingredients:,0.61,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,0
Ingredients :,Ingredients:,o 2 red bell peppers,o 2 red bell peppers,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
o 2 red bell peppers,o 2 red bell peppers,o 1/2 cup walnuts,o 1/2 cup walnuts,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/2 cup walnuts,o 1/2 cup walnuts,o 1/4 cup breadcrumbs,o 1/4 cup breadcrumbs,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup breadcrumbs,o 1/4 cup breadcrumbs,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 2 cloves garlic,o 2 cloves garlic,o 1/4 cup olive oil,o 1/4 cup olive oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup olive oil,o 1/4 cup olive oil,o 1 tablespoon pomegranate molasses,o 1 tablespoon pomegranate molasses,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 tablespoon pomegranate molasses,o 1 tablespoon pomegranate molasses,o 1 teaspoon cumin,o 1 teaspoon cumin,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 teaspoon cumin,o 1 teaspoon cumin,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 teaspoon salt,o 1 teaspoon salt,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,12,0
Instructions :,Instructions:,"o Roast bell peppers until charred, then peel and seed.","o Roast bell peppers until charred, then peel and seed.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
"o Roast bell peppers until charred, then peel and seed.","o Roast bell peppers until charred, then peel and seed.","o Blend peppers, walnuts, breadcrumbs, minced garlic, olive oil, pomegranate","o Blend peppers, walnuts, breadcrumbs, minced garlic, olive oil, pomegranate",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,12,12,1
"o Blend peppers, walnuts, breadcrumbs, minced garlic, olive oil, pomegranate","o Blend peppers, walnuts, breadcrumbs, minced garlic, olive oil, pomegranate","molasses, cumin, and salt in a food processor until smooth.","molasses, cumin, and salt in a food processor until smooth.",0.85,18.0,0,0,1,10.02,12.0,1.98,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,12,12,1
"molasses, cumin, and salt in a food processor until smooth.","molasses, cumin, and salt in a food processor until smooth.",o Serve with pita bread.,o Serve with pita bread.,0.75,-18.0,0,1,0,12.0,10.02,-1.98,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,12,12,1
o Serve with pita bread.,o Serve with pita bread.,Mutabal,Mutabal,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,12,12,0
Mutabal,Mutabal,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,12,12,0
Ingredients :,Ingredients:,o 2 eggplants,o 2 eggplants,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
o 2 eggplants,o 2 eggplants,o 1/4 cup tahini,o 1/4 cup tahini,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup tahini,o 1/4 cup tahini,o 1/4 cup lemon juice,o 1/4 cup lemon juice,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup lemon juice,o 1/4 cup lemon juice,o 2 cloves garlic,o 2 cloves garlic,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 2 cloves garlic,o 2 cloves garlic,o 1/4 cup olive oil,o 1/4 cup olive oil,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1/4 cup olive oil,o 1/4 cup olive oil,o 1 teaspoon salt,o 1 teaspoon salt,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,1
o 1 teaspoon salt,o 1 teaspoon salt,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,12,0
Instructions :,Instructions:,"o Roast eggplants until soft, then peel and mash.","o Roast eggplants until soft, then peel and mash.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,12,12,0
"o Blend mashed eggplant, tahini, lemon juice, minced garlic, and salt in a food","o Blend mashed eggplant, tahini, lemon juice, minced garlic, and salt in a food",processor.,processor.,0.85,18.0,0,0,0,10.02,12.0,1.98,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,13,13,1
processor.,processor.,o Slowly add olive oil while blending until smooth.,o Slowly add olive oil while blending until smooth.,0.75,-18.0,0,0,0,12.0,10.02,-1.98,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,13,13,1
o Slowly add olive oil while blending until smooth.,o Slowly add olive oil while blending until smooth.,o Serve with a drizzle of olive oil.,o Serve with a drizzle of olive oil.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Serve with a drizzle of olive oil.,o Serve with a drizzle of olive oil.,Naan,Naan,4.19,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,13,13,0
Naan,Naan,Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,13,13,0
Ingredients :,Ingredients:,o 2 1/4 teaspoons active dry yeast,o 2 1/4 teaspoons active dry yeast,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,13,13,0
o 2 1/4 teaspoons active dry yeast,o 2 1/4 teaspoons active dry yeast,o 1 teaspoon sugar,o 1 teaspoon sugar,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1 teaspoon sugar,o 1 teaspoon sugar,o 1/2 cup warm water,o 1/2 cup warm water,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/2 cup warm water,o 1/2 cup warm water,o 2 1/2 cups flour,o 2 1/2 cups flour,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 2 1/2 cups flour,o 2 1/2 cups flour,o 1/2 cup yogurt,o 1/2 cup yogurt,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/2 cup yogurt,o 1/2 cup yogurt,o 1/4 cup melted butter,o 1/4 cup melted butter,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/4 cup melted butter,o 1/4 cup melted butter,o 1 teaspoon salt,o 1 teaspoon salt,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1 teaspoon salt,o 1 teaspoon salt,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13,13,0
Instructions :,Instructions:,"o Dissolve yeast and sugar in warm water, let sit until foamy.","o Dissolve yeast and sugar in warm water, let sit until foamy.",0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,13,13,0
"o Dissolve yeast and sugar in warm water, let sit until foamy.","o Dissolve yeast and sugar in warm water, let sit until foamy.","o Mix flour and salt in a bowl, then add yeast mixture, yogurt, and melted butter.","o Mix flour and salt in a bowl, then add yeast mixture, yogurt, and melted butter.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
"o Mix flour and salt in a bowl, then add yeast mixture, yogurt, and melted butter.","o Mix flour and salt in a bowl, then add yeast mixture, yogurt, and melted butter.","o Knead until smooth, then let rise until doubled.","o Knead until smooth, then let rise until doubled.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
"o Knead until smooth, then let rise until doubled.","o Knead until smooth, then let rise until doubled.",o Divide dough into balls and roll out into circles.,o Divide dough into balls and roll out into circles.,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Divide dough into balls and roll out into circles.,o Divide dough into balls and roll out into circles.,"o Cook on a hot griddle until bubbles form, then flip and cook the other side.","o Cook on a hot griddle until bubbles form, then flip and cook the other side.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
"o Cook on a hot griddle until bubbles form, then flip and cook the other side.","o Cook on a hot griddle until bubbles form, then flip and cook the other side.",o Brush with melted butter and serve warm.,o Brush with melted butter and serve warm.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Brush with melted butter and serve warm.,o Brush with melted butter and serve warm.,Nom Du Du Green Papaya Salad,Nom Du Du (Green Papaya Salad),4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,13,13,0
Nom Du Du Green Papaya Salad,Nom Du Du (Green Papaya Salad),Ingredients :,Ingredients:,0.6,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,13,13,0
Ingredients :,Ingredients:,o 1 green papaya,o 1 green papaya,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,13,13,0
o 1 green papaya,o 1 green papaya,o 2 carrots,o 2 carrots,1.01,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 2 carrots,o 2 carrots,o 1/4 cup peanuts,o 1/4 cup peanuts,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/4 cup peanuts,o 1/4 cup peanuts,o 1/4 cup cilantro,o 1/4 cup cilantro,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/4 cup cilantro,o 1/4 cup cilantro,o 2 tablespoons fish sauce,o 2 tablespoons fish sauce,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 2 tablespoons fish sauce,o 2 tablespoons fish sauce,o 2 tablespoons lime juice,o 2 tablespoons lime juice,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 2 tablespoons lime juice,o 2 tablespoons lime juice,o 1 tablespoon sugar,o 1 tablespoon sugar,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1 tablespoon sugar,o 1 tablespoon sugar,o 1-2 Thai chilies,o 1-2 Thai chilies,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1-2 Thai chilies,o 1-2 Thai chilies,Instructions :,Instructions:,0.87,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13,13,0
Instructions :,Instructions:,o Peel and shred green papaya and carrots.,o Peel and shred green papaya and carrots.,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,13,13,0
o Peel and shred green papaya and carrots.,o Peel and shred green papaya and carrots.,o Crush peanuts and chop cilantro.,o Crush peanuts and chop cilantro.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Crush peanuts and chop cilantro.,o Crush peanuts and chop cilantro.,"o Mix fish sauce, lime juice, sugar, and sliced chilies in a bowl.","o Mix fish sauce, lime juice, sugar, and sliced chilies in a bowl.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
"o Mix fish sauce, lime juice, sugar, and sliced chilies in a bowl.","o Mix fish sauce, lime juice, sugar, and sliced chilies in a bowl.","o Toss shredded papaya, carrots, peanuts, and cilantro with the dressing.","o Toss shredded papaya, carrots, peanuts, and cilantro with the dressing.",1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
"o Toss shredded papaya, carrots, peanuts, and cilantro with the dressing.","o Toss shredded papaya, carrots, peanuts, and cilantro with the dressing.",o Serve chilled.,o Serve chilled.,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,13,13,1
o Serve chilled.,o Serve chilled.,Nuoc Cham,Nuoc Cham,4.17,-54.02,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,13,13,0
Nuoc Cham,Nuoc Cham,Ingredients :,Ingredients:,0.61,36.02,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,13,13,0
Ingredients :,Ingredients:,o 1/4 cup fish sauce,o 1/4 cup fish sauce,0.75,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,13,13,0
o 1/4 cup fish sauce,o 1/4 cup fish sauce,o 1/4 cup lime juice,o 1/4 cup lime juice,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 1/4 cup lime juice,o 1/4 cup lime juice,o 2 tablespoons sugar,o 2 tablespoons sugar,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,13,13,1
o 2 cloves garlic,o 2 cloves garlic,o 1-2 Thai chilies,o 1-2 Thai chilies,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1-2 Thai chilies,o 1-2 Thai chilies,o 1/4 cup water,o 1/4 cup water,1.0,0.0,1,0,0,10.02,10.02,0.0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,1
o 1/4 cup water,o 1/4 cup water,Instructions :,Instructions:,0.85,-18.0,0,0,0,10.02,12.0,1.98,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14,14,0
Instructions :,Instructions:,"o Mix fish sauce, lime juice, sugar, minced garlic, and sliced chilies in a bowl.","o Mix fish sauce, lime juice, sugar, minced garlic, and sliced chilies in a bowl.",0.77,18.0,0,0,0,12.0,10.02,-1.98,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,14,14,0
